Placa,Apelido,Data,Hora,Velocidade,Alimentação,Ignição,Bloqueio,Motoristas,Endereço,Latitude,Longitude
SIS9H08,,19/12/2023,05:49:15,21,"13,83",Sim,Não,,"Avenida Elias Yasbek, 291, Tingidor, Embu das Artes, São Paulo, Brasil","-23,65905","-46,85209"
SIS9H08,,19/12/2023,05:49:53,27,"13,86",Sim,Não,,"Avenida Vereador Jorge de Souza, Parque Francisco Rizzo, Embu das Artes, São Paulo, 06803-270, Brasil","-23,656931","-46,852277"
SIS9H08,,19/12/2023,05:50:41,31,"13,86",Sim,Não,,"Avenida Vereador Jorge de Souza, Centro, Embu das Artes, São Paulo, Brasil","-23,654355","-46,85607"
SIS9H08,,19/12/2023,05:50:58,34,"13,86",Sim,Não,,"Avenida Vereador Jorge de Souza, 677, Maria Auxiliadora, Embu das Artes, São Paulo, Brasil","-23,654546","-46,857481"
SIS9H08,,19/12/2023,05:51:04,49,"13,83",Sim,Não,,"Avenida Vereador Jorge de Souza, 719, Chácaras Ana Lúcia, Embu das Artes, São Paulo, Brasil","-23,654004","-46,857798"
SIS9H08,,19/12/2023,05:51:37,39,"13,86",Sim,Não,,"Rua Castro Alves, 195, Centro, Embu das Artes, São Paulo, Brasil","-23,651288","-46,858426"
SIS9H08,,19/12/2023,05:51:43,32,"13,83",Sim,Não,,"Rua Castro Alves, 447, Centro, Embu das Artes, São Paulo, Brasil","-23,651035","-46,858026"
SIS9H08,,19/12/2023,05:51:49,19,"13,86",Sim,Não,,"Centro, Embu das Artes, São Paulo, Brasil","-23,650876","-46,857564"
SIS9H08,,19/12/2023,05:51:55,29,"13,83",Sim,Não,,"Rua Cometas, 1, Jardim Novo Embu, Embu das Artes, São Paulo, Brasil","-23,650668","-46,857737"
SIS9H08,,19/12/2023,05:52:33,15,"13,89",Sim,Não,,"Avenida João Batista Medina, 799, Jardim Novo Embu, Embu das Artes, São Paulo, Brasil","-23,649607","-46,860506"
SIS9H08,,19/12/2023,05:52:46,39,"13,86",Sim,Não,,"Avenida João Batista Medina, 901, Jardim Novo Embu, Embu das Artes, São Paulo, 06840-125, Brasil","-23,648848","-46,8612"
SIS9H08,,19/12/2023,05:53:53,41,"13,83",Sim,Não,,"Avenida João Batista Medina, 1612, Vale do Sol, Embu das Artes, São Paulo, Brasil","-23,647613","-46,868317"
SIS9H08,,19/12/2023,05:54:13,25,"13,86",Sim,Não,,"Avenida João Batista Medina, 1870, Vale do Sol, Embu das Artes, São Paulo, Brasil","-23,646265","-46,870009"
SIS9H08,,19/12/2023,05:54:24,51,"13,89",Sim,Não,,"Avenida João Batista Medina, 2002, Vale do Sol, Embu das Artes, São Paulo, Brasil","-23,645654","-46,870967"
SIS9H08,,19/12/2023,05:55:21,17,"13,89",Sim,Não,,"Rua Ágata, 2507, Chácaras Ana Lúcia, Embu das Artes, São Paulo, 06840-290, Brasil","-23,643985","-46,875494"
SIS9H08,,19/12/2023,05:55:38,46,"13,86",Sim,Não,,"Rua Wataru Sugaki, 40, Chácaras Ana Lúcia, Embu das Artes, São Paulo, Brasil","-23,643801","-46,877217"
SIS9H08,,19/12/2023,05:57:07,25,"13,86",Sim,Não,,"Estrada Dona Maria José Ferraz Prado, 819, Perovê, Embu das Artes, São Paulo, 06845-416, Brasil","-23,639308","-46,885429"
SIS9H08,,19/12/2023,05:57:37,55,"13,83",Sim,Não,,"Estrada Dona Maria José Ferraz Prado, 1175, Chácaras Bartira, Embu das Artes, São Paulo, Brasil","-23,638144","-46,888911"
SIS9H08,,19/12/2023,05:57:57,17,"13,86",Sim,Não,,"Estrada Dona Maria José Ferraz Prado, 1593, Perovê, Embu das Artes, São Paulo, Brasil","-23,63863","-46,891732"
SIS9H08,,19/12/2023,05:58:08,25,"13,86",Sim,Não,,"Chácaras Bartira, Embu das Artes, São Paulo, Brasil","-23,639058","-46,892561"
SIS9H08,,19/12/2023,05:59:02,21,"13,86",Sim,Não,,"Estrada Dona Maria José Ferraz Prado, 2281, Perovê, Embu das Artes, São Paulo, Brasil","-23,641504","-46,897485"
SIS9H08,,19/12/2023,05:59:08,37,"13,8",Sim,Não,,"Avenida Ecologista João de O. Ramos, 545, Jardim dos Ipês, Embu das Artes, São Paulo, Brasil","-23,641125","-46,897599"
SIS9H08,,19/12/2023,05:59:34,12,"13,83",Sim,Não,,"Avenida Ecologista João de O. Ramos, 842, Perovê, Embu das Artes, São Paulo, Brasil","-23,638721","-46,897396"
SIS9H08,,19/12/2023,05:59:46,45,"13,83",Sim,Não,,"Avenida Ecologista João de O. Ramos, 896, Perovê, Embu das Artes, São Paulo, 06844-690, Brasil","-23,63766","-46,897613"
SIS9H08,,19/12/2023,06:01:01,32,"13,86",Sim,Não,,"Avenida Ecologista João de O. Ramos, 1301, Jardim dos Ipês, Embu das Artes, São Paulo, Brasil","-23,633366","-46,902972"
SIS9H08,,19/12/2023,06:01:22,45,"13,86",Sim,Não,,"Avenida Ecologista João de O. Ramos, 1759, Jardim dos Ipês, Embu das Artes, São Paulo, 06845-210, Brasil","-23,633034","-46,904869"
SIS9H08,,19/12/2023,06:01:32,18,"13,86",Sim,Não,,"Estrada Velha de Cotia, 2977, Parque dos Caetés, Embu das Artes, São Paulo, 06845-320, Brasil","-23,632461","-46,90538"
SIS9H08,,19/12/2023,06:01:40,25,"13,86",Sim,Não,,"Estrada Velha de Cotia, 2977, Parque dos Caetés, Embu das Artes, São Paulo, 06845-320, Brasil","-23,632045","-46,905324"
SIS9H08,,19/12/2023,06:01:48,34,"13,83",Sim,Não,,"Estrada Velha de Cotia, 2977, Parque dos Caetés, Embu das Artes, São Paulo, 06845-320, Brasil","-23,631445","-46,905078"
SIS9H08,,19/12/2023,06:01:54,35,"13,86",Sim,Não,,"Avenida Ecologista João de O. Ramos, 2173, Jardim dos Ipês, Embu das Artes, São Paulo, 06845-500, Brasil","-23,631093","-46,905364"
SIS9H08,,19/12/2023,06:02:23,68,"13,86",Sim,Não,,"Estrada M'Boi, Jardim Honória, Cotia, São Paulo, 06717-400, Brasil","-23,629762","-46,908571"
SIS9H08,,19/12/2023,06:03:19,40,"13,83",Sim,Não,,"Estrada M'Boi, Quinta dos Angicos, Cotia, São Paulo, 06717-400, Brasil","-23,626944","-46,913917"
SIS9H08,,19/12/2023,06:03:25,29,"13,86",Sim,Não,,"Estrada M'Boi, Quinta dos Angicos, Cotia, São Paulo, 06717-400, Brasil","-23,626414","-46,913888"
SIS9H08,,19/12/2023,06:05:24,32,"13,86",Sim,Não,,"Avenida Odair Pacheco Pedroso, Quinta dos Angicos, Cotia, São Paulo, 06717-200, Brasil","-23,616503","-46,913126"
SIS9H08,,19/12/2023,06:05:52,45,"13,83",Sim,Não,,"Avenida Odair Pacheco Pedroso, 1215, Quinta dos Angicos, Cotia, São Paulo, Brasil","-23,615102","-46,914675"
SIS9H08,,19/12/2023,06:06:01,39,"13,86",Sim,Não,,"Avenida Odair Pacheco Pedroso, 118, Quinta dos Angicos, Cotia, São Paulo, Brasil","-23,614542","-46,915512"
SIS9H08,,19/12/2023,06:06:56,28,"13,86",Sim,Não,,"Avenida Odair Pacheco Pedroso, 702, Quinta dos Angicos, Cotia, São Paulo, Brasil","-23,611079","-46,916497"
SIS9H08,,19/12/2023,06:08:38,8,"13,8",Sim,Não,,"Travessa Kaiano, Vila Monte Serrat, Cotia, São Paulo, Brasil","-23,608712","-46,923312"
SIS9H08,,19/12/2023,06:08:44,11,"13,86",Sim,Não,,"Avenida Professor Manoel José Pedroso, 315, Vila Monte Serrat, Cotia, São Paulo, 06717-100, Brasil","-23,608595","-46,923286"
SIS9H08,,19/12/2023,06:08:50,13,"13,89",Sim,Não,,"Avenida Professor Manoel José Pedroso, 1753, Vila Monte Serrat, Cotia, São Paulo, Brasil","-23,608446","-46,92324"
SIS9H08,,19/12/2023,06:09:01,33,"13,89",Sim,Não,,"Avenida Professor Manoel José Pedroso, 217, Vila Monte Serrat, Cotia, São Paulo, Brasil","-23,607964","-46,923891"
SIS9H08,,19/12/2023,06:09:54,10,"13,86",Sim,Não,,"Rua Ovídio Antônio Passos, 571, Vila Monte Serrat, Cotia, São Paulo, 06717-210, Brasil","-23,605989","-46,92637"
SIS9H08,,19/12/2023,06:10:00,27,"13,89",Sim,Não,,"Rua Ovídio Antônio Passos, Centro, Cotia, São Paulo, 06717-210, Brasil","-23,605792","-46,926283"
SIS9H08,,19/12/2023,06:10:58,14,"13,86",Sim,Não,,"Rua Engenheiro Leon Psanquevich, 271, Vila Monte Serrat, Cotia, São Paulo, Brasil","-23,604127","-46,924358"
SIS9H08,,19/12/2023,06:11:05,11,"13,86",Sim,Não,,"Centro, Cotia, São Paulo, Brasil","-23,604042","-46,92418"
SIS9H08,,19/12/2023,06:11:11,21,"13,89",Sim,Não,,"Centro, Cotia, São Paulo, Brasil","-23,603844","-46,924209"
SIS9H08,,19/12/2023,06:11:33,34,"13,86",Sim,Não,,"Parque Rizzo, Cotia, São Paulo, Brasil","-23,602044","-46,923738"
SIS9H08,,19/12/2023,06:11:39,34,"13,86",Sim,Não,,"Parque Rizzo, Cotia, São Paulo, Brasil","-23,601921","-46,923254"
SIS9H08,,19/12/2023,06:11:45,27,"13,83",Sim,Não,,"Parque Rizzo, Cotia, São Paulo, Brasil","-23,602321","-46,923022"
SIS9H08,,19/12/2023,06:11:51,33,"13,8",Sim,Não,,"Parque Rizzo, Cotia, São Paulo, Brasil","-23,602725","-46,923192"
SIS9H08,,19/12/2023,06:11:57,38,"13,89",Sim,Não,,"Centro, Cotia, São Paulo, Brasil","-23,602676","-46,923712"
SIS9H08,,19/12/2023,06:13:38,73,"13,83",Sim,Não,,"Rodovia Raposo Tavares, Jardim Atalaia, Cotia, São Paulo, Brasil","-23,601807","-46,939263"
SIS9H08,,19/12/2023,06:14:51,8,"13,83",Sim,Não,,"36, Jardim Atalaia, Cotia, São Paulo, Brasil","-23,60698","-46,949706"
SIS9H08,,19/12/2023,06:14:53,20,"13,86",Sim,Não,,"36, Jardim Atalaia, Cotia, São Paulo, 06701-450, Brasil","-23,606969","-46,949817"
SIS9H08,,19/12/2023,06:14:59,35,"13,86",Sim,Não,,"Estrada Pau Furado, Jardim Atalaia, Cotia, São Paulo, 06701-450, Brasil","-23,606847","-46,950268"
SIS9H08,,19/12/2023,06:15:05,21,"13,83",Sim,Não,,"Estrada Pau Furado, Jardim Atalaia, Cotia, São Paulo, Brasil","-23,607171","-46,950696"
SIS9H08,,19/12/2023,06:15:11,21,"13,86",Sim,Não,,"Estrada Pau Furado, Jardim Atalaia, Cotia, São Paulo, Brasil","-23,607358","-46,950578"
SIS9H08,,19/12/2023,06:15:17,30,"13,83",Sim,Não,,"Estrada Pau Furado, Jardim Atalaia, Cotia, São Paulo, Brasil","-23,607428","-46,95014"
SIS9H08,,19/12/2023,06:15:24,40,"13,86",Sim,Não,,"Centro, Cotia, São Paulo, 06708-000, Brasil","-23,60798","-46,949878"
SIS9H08,,19/12/2023,06:15:30,47,"13,86",Sim,Não,,"Avenida Professor Joaquim Barreto, Centro, Cotia, São Paulo, Brasil","-23,608433","-46,950324"
SIS9H08,,19/12/2023,06:15:39,24,"13,86",Sim,Não,,"Centro, Cotia, São Paulo, Brasil","-23,608816","-46,951218"
SIS9H08,,19/12/2023,06:15:48,23,"13,83",Sim,Não,,"Avenida Professor Joaquim Barreto, Centro, Cotia, São Paulo, Brasil","-23,609212","-46,951535"
SIS9H08,,19/12/2023,06:15:55,13,"13,8",Sim,Não,,"Rua Índia, 4, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,609315","-46,951733"
SIS9H08,,19/12/2023,06:16:20,17,"13,86",Sim,Não,,"Rua Índia, 44, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,610589","-46,951677"
SIS9H08,,19/12/2023,06:16:53,28,"13,86",Sim,Não,,"Rua Omã, 180, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611959","-46,950918"
SIS9H08,,19/12/2023,06:17:04,22,"13,86",Sim,Não,,"Rua Omã, 191, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,61216","-46,950497"
SIS9H08,,19/12/2023,06:17:10,9,"13,89",Sim,Não,,"Rua Omã, 179, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,612073","-46,950237"
SIS9H08,,19/12/2023,06:17:19,9,"13,86",Sim,Não,,"Rua Omã, 200, Outeiro de Passárgada, Cotia, São Paulo, 06719-650, Brasil","-23,611765","-46,950038"
SIS9H08,,19/12/2023,06:17:25,14,"13,83",Sim,Não,,"Rua Uganda, 371, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,61167","-46,950177"
SIS9H08,,19/12/2023,06:17:33,10,"13,86",Sim,Não,,"Rua Uganda, 404, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,61157","-46,950489"
SIS9H08,,19/12/2023,06:17:39,12,"13,8",Sim,Não,,"Rua Uganda, 372, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611461","-46,950508"
SIS9H08,,19/12/2023,06:17:46,6,"13,86",Sim,Não,,"Rua Uganda, 302, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,61131","-46,950451"
SIS9H08,,19/12/2023,06:17:54,0,"12,77",Não,Não,,"Rua Uganda, 301, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611311","-46,950406"
SIS9H08,,19/12/2023,06:17:56,0,"12,68",Não,Não,,"Rua Uganda, 301, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611311","-46,950406"
SIS9H08,,19/12/2023,06:17:56,0,"12,68",Não,Não,,"Rua Uganda, 301, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611311","-46,950406"
SIS9H08,,19/12/2023,06:18:06,1,"12,22",Sim,Não,,"Rua Uganda, 301, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611305","-46,95039"
SIS9H08,,19/12/2023,06:18:13,10,"12,25",Sim,Não,,"Rua Uganda, 301, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611215","-46,950383"
SIS9H08,,19/12/2023,06:18:19,0,"12,37",Não,Não,,"Rua Uganda, 231, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611114","-46,950364"
SIS9H08,,19/12/2023,06:18:19,0,"12,37",Não,Não,,"Rua Uganda, 231, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611114","-46,950364"
SIS9H08,,19/12/2023,06:18:22,5,"12,37",Sim,Não,,"Rua Uganda, 231, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611033","-46,950353"
SIS9H08,,19/12/2023,06:18:24,5,"12,19",Sim,Não,,"Rua Uganda, 231, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,610999","-46,950356"
SIS9H08,,19/12/2023,06:18:35,0,"12,31",Não,Não,,"Rua Uganda, 231, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,610993","-46,950346"
SIS9H08,,19/12/2023,06:18:35,0,"12,31",Não,Não,,"Rua Uganda, 231, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,610993","-46,950346"
SIS9H08,,19/12/2023,06:28:59,0,"12,04",Sim,Não,,"Rua Uganda, 301, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611305","-46,950391"
SIS9H08,,19/12/2023,06:29:14,0,"12,31",Sim,Não,,"Rua Uganda, 301, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611305","-46,950391"
SIS9H08,,19/12/2023,06:29:36,9,"13,47",Sim,Não,,"Rua Uganda, 302, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611324","-46,950489"
SIS9H08,,19/12/2023,06:29:36,8,"13,47",Sim,Não,,"Rua Uganda, 302, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611323","-46,950485"
SIS9H08,,19/12/2023,06:29:41,17,"13,74",Sim,Não,,"Rua Uganda, 404, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611522","-46,950526"
SIS9H08,,19/12/2023,06:29:47,7,"14,01",Sim,Não,,"Rua Uganda, 371, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611673","-46,950334"
SIS9H08,,19/12/2023,06:29:55,19,"14,26",Sim,Não,,"Rua Uganda, 360, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611716","-46,950077"
SIS9H08,,19/12/2023,06:30:01,9,"14,14",Sim,Não,,"Rua Omã, 161, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611961","-46,950126"
SIS9H08,,19/12/2023,06:30:11,22,"14,14",Sim,Não,,"Rua Omã, 179, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,612158","-46,950323"
SIS9H08,,19/12/2023,06:30:17,14,"14,07",Sim,Não,,"Rua Omã, 191, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,612145","-46,950611"
SIS9H08,,19/12/2023,06:30:37,18,"13,98",Sim,Não,,"Rua Omã, 99, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,611594","-46,951165"
SIS9H08,,19/12/2023,06:30:57,14,"13,89",Sim,Não,,"Rua Omã, 31, Outeiro de Passárgada, Cotia, São Paulo, Brasil","-23,61115","-46,951425"
